OrderDate,Month,Region,Category,Product,Quantity,UnitPrice,Revenue,Cost,Profit,MarginPct
2025-08-18,2025-08,South,Apparel,Jacket,10,818.31,8183.1,5597.79,2585.31,31.6
2025-08-18,2025-08,South,Furniture,Bookshelf,8,501.89,4015.12,2587.19,1427.93,35.6
2025-08-18,2025-08,North,Apparel,Jacket,7,287.59,2013.13,1358.03,655.1,32.5
2025-08-19,2025-08,West,Groceries,Tea,5,112.62,563.1,407.3,155.8,27.7
2025-08-19,2025-08,North,Apparel,Jacket,10,409.12,4091.2,3215.73,875.47,21.4
2025-08-19,2025-08,East,Electronics,Phone,10,459.84,4598.4,3239.28,1359.12,29.6
2025-08-20,2025-08,South,Electronics,Monitor,6,760.6,4563.6,2973.97,1589.63,34.8
2025-08-20,2025-08,East,Furniture,Chair,11,392.98,4322.78,2574.49,1748.29,40.4
2025-08-21,2025-08,West,Electronics,Phone,4,711.39,2845.56,2064.19,781.37,27.5
2025-08-21,2025-08,North,Furniture,Desk,4,311.62,1246.48,989.93,256.55,20.6
2025-08-22,2025-08,North,Apparel,Jacket,10,249.41,2494.1,1760.16,733.94,29.4
2025-08-23,2025-08,West,Apparel,Sneakers,5,947.49,4737.45,2800.97,1936.48,40.9
2025-08-24,2025-08,North,Apparel,Jacket,3,724.37,2173.11,1586.26,586.85,27
2025-08-24,2025-08,West,Electronics,Monitor,5,449.81,2249.05,1319.99,929.06,41.3
2025-08-24,2025-08,South,Groceries,Tea,11,463.28,5096.08,3017.4,2078.68,40.8
2025-08-25,2025-08,North,Apparel,T-Shirt,7,747.4,5231.8,3817.37,1414.43,27
2025-08-25,2025-08,East,Groceries,Coffee,8,392.31,3138.48,2108.21,1030.27,32.8
2025-08-26,2025-08,East,Apparel,T-Shirt,2,88.28,176.56,100.54,76.02,43.1
2025-08-26,2025-08,North,Apparel,Jacket,10,496.45,4964.5,3488.07,1476.43,29.7
2025-08-27,2025-08,East,Electronics,Monitor,3,474.54,1423.62,972.15,451.47,31.7
2025-08-27,2025-08,South,Electronics,Phone,4,445.65,1782.6,1192.13,590.47,33.1
2025-08-28,2025-08,East,Apparel,T-Shirt,4,188.3,753.2,495.01,258.19,34.3
2025-08-29,2025-08,North,Electronics,Headphones,8,349.95,2799.6,2145.41,654.19,23.4
2025-08-29,2025-08,North,Furniture,Chair,8,801.75,6414,4629.73,1784.27,27.8
2025-08-29,2025-08,East,Groceries,Coffee,10,525.9,5259,3546.22,1712.78,32.6
2025-08-30,2025-08,West,Groceries,Coffee,2,431.49,862.98,520.22,342.76,39.7
2025-08-31,2025-08,East,Groceries,Tea,8,696.62,5572.96,4034.45,1538.51,27.6
2025-08-31,2025-08,South,Electronics,Headphones,6,844.87,5069.22,4005.07,1064.15,21
2025-09-01,2025-09,East,Apparel,Jacket,3,727.03,2181.09,1472.45,708.64,32.5
2025-09-01,2025-09,West,Groceries,Tea,10,73.23,732.3,406.58,325.72,44.5
2025-09-01,2025-09,East,Groceries,Snacks,8,203.39,1627.12,1098.9,528.22,32.5
2025-09-02,2025-09,North,Furniture,Bookshelf,10,960.31,9603.1,6503.66,3099.44,32.3
2025-09-02,2025-09,East,Electronics,Laptop,4,980.3,3921.2,2288.34,1632.86,41.6
2025-09-03,2025-09,East,Apparel,Sneakers,8,586.46,4691.68,3341.96,1349.72,28.8
2025-09-04,2025-09,North,Groceries,Tea,9,644.98,5804.82,4007.59,1797.23,31
2025-09-04,2025-09,East,Apparel,T-Shirt,6,959.84,5759.04,3374.3,2384.74,41.4
2025-09-05,2025-09,North,Electronics,Phone,6,325.68,1954.08,1416.58,537.5,27.5
2025-09-05,2025-09,South,Apparel,T-Shirt,2,193.52,387.04,214.54,172.5,44.6
2025-09-05,2025-09,South,Groceries,Coffee,3,378.42,1135.26,871.58,263.68,23.2
2025-09-06,2025-09,East,Apparel,Jacket,1,585.19,585.19,371.21,213.98,36.6
2025-09-07,2025-09,North,Furniture,Bookshelf,5,144.94,724.7,462.62,262.08,36.2
2025-09-08,2025-09,North,Electronics,Monitor,6,109.78,658.68,425.56,233.12,35.4
2025-09-08,2025-09,East,Groceries,Snacks,6,337.13,2022.78,1591.27,431.51,21.3
2025-09-08,2025-09,East,Apparel,T-Shirt,3,688.62,2065.86,1316.69,749.17,36.3
2025-09-09,2025-09,West,Groceries,Tea,7,454.1,3178.7,2207.48,971.22,30.6
2025-09-09,2025-09,South,Electronics,Laptop,11,559.51,6154.61,3406.47,2748.14,44.7
2025-09-10,2025-09,East,Groceries,Coffee,3,380.7,1142.1,835.13,306.97,26.9
2025-09-10,2025-09,North,Furniture,Chair,7,451.45,3160.15,1854.04,1306.11,41.3
2025-09-10,2025-09,East,Apparel,Sneakers,4,851.68,3406.72,2368.41,1038.31,30.5
2025-09-11,2025-09,East,Electronics,Headphones,3,287.34,862.02,526.22,335.8,39
2025-09-11,2025-09,West,Apparel,T-Shirt,3,585.33,1755.99,1403.85,352.14,20.1
2025-09-12,2025-09,North,Apparel,Sneakers,7,251.27,1758.89,1118.23,640.66,36.4
2025-09-13,2025-09,North,Groceries,Coffee,7,967.93,6775.51,4437.37,2338.14,34.5
2025-09-13,2025-09,West,Furniture,Bookshelf,7,808.09,5656.63,3749.23,1907.4,33.7
2025-09-13,2025-09,West,Furniture,Desk,6,322.57,1935.42,1520.24,415.18,21.5
2025-09-14,2025-09,West,Groceries,Snacks,4,237.62,950.48,679.25,271.23,28.5
2025-09-14,2025-09,East,Apparel,Jacket,4,524.36,2097.44,1165.17,932.27,44.4
2025-09-15,2025-09,East,Apparel,T-Shirt,11,394.04,4334.44,3379.48,954.96,22
2025-09-16,2025-09,West,Groceries,Snacks,11,368.8,4056.8,2688.16,1368.64,33.7
2025-09-17,2025-09,East,Apparel,Jacket,10,801.02,8010.2,5657.86,2352.34,29.4
2025-09-18,2025-09,North,Furniture,Desk,9,901.97,8117.73,6370.28,1747.45,21.5
2025-09-18,2025-09,West,Furniture,Desk,5,429.75,2148.75,1478.57,670.18,31.2
2025-09-18,2025-09,East,Apparel,T-Shirt,7,35.71,249.97,142.8,107.17,42.9
2025-09-19,2025-09,North,Apparel,Sneakers,10,892.21,8922.1,7075.21,1846.89,20.7
2025-09-19,2025-09,West,Groceries,Tea,4,106.63,426.52,287.02,139.5,32.7
2025-09-20,2025-09,North,Furniture,Desk,7,381.99,2673.93,1611.91,1062.02,39.7
2025-09-20,2025-09,West,Furniture,Bookshelf,9,43.86,394.74,265.43,129.31,32.8
2025-09-20,2025-09,East,Apparel,T-Shirt,3,53.9,161.7,106.46,55.24,34.2
2025-09-21,2025-09,West,Groceries,Tea,5,246.2,1231,759.95,471.05,38.3
2025-09-21,2025-09,North,Electronics,Monitor,5,370.18,1850.9,1388.06,462.84,25
2025-09-22,2025-09,North,Groceries,Snacks,7,818.52,5729.64,3175.63,2554.01,44.6
2025-09-22,2025-09,East,Electronics,Monitor,5,737.54,3687.7,2692.67,995.03,27
2025-09-22,2025-09,South,Electronics,Phone,2,66.66,133.32,84.75,48.57,36.4
2025-09-23,2025-09,East,Groceries,Tea,4,447.67,1790.68,1328.44,462.24,25.8
2025-09-23,2025-09,North,Groceries,Coffee,5,371.72,1858.6,1286.82,571.78,30.8
2025-09-23,2025-09,South,Apparel,T-Shirt,7,819.5,5736.5,4093.44,1643.06,28.6
2025-09-24,2025-09,North,Furniture,Desk,8,190.81,1526.48,1215.37,311.11,20.4
2025-09-25,2025-09,West,Apparel,Jacket,10,613.56,6135.6,3473.28,2662.32,43.4
2025-09-26,2025-09,North,Furniture,Bookshelf,3,391.06,1173.18,854.54,318.64,27.2
2025-09-27,2025-09,North,Groceries,Snacks,5,240.38,1201.9,915.78,286.12,23.8
2025-09-27,2025-09,West,Electronics,Monitor,9,556.81,5011.29,3392.26,1619.03,32.3
2025-09-27,2025-09,West,Groceries,Snacks,8,896.99,7175.92,4894.74,2281.18,31.8
2025-09-28,2025-09,West,Electronics,Laptop,5,286.47,1432.35,1085,347.35,24.3
2025-09-28,2025-09,North,Furniture,Chair,1,250.55,250.55,162.51,88.04,35.1
2025-09-29,2025-09,South,Groceries,Tea,4,147.61,590.44,371.75,218.69,37
2025-09-29,2025-09,North,Groceries,Coffee,11,374.85,4123.35,2401.58,1721.77,41.8
2025-09-30,2025-09,North,Electronics,Laptop,6,296.68,1780.08,1070.24,709.84,39.9
2025-10-01,2025-10,East,Electronics,Phone,2,271.08,542.16,406.18,135.98,25.1
2025-10-01,2025-10,South,Apparel,T-Shirt,1,730.81,730.81,496.97,233.84,32
2025-10-02,2025-10,South,Electronics,Headphones,6,564.22,3385.32,2292.37,1092.95,32.3
2025-10-02,2025-10,North,Apparel,Sneakers,2,148.27,296.54,191.91,104.63,35.3
2025-10-03,2025-10,North,Groceries,Snacks,5,602.96,3014.8,2214.48,800.32,26.5
2025-10-04,2025-10,South,Apparel,Sneakers,8,277.88,2223.04,1265.15,957.89,43.1
2025-10-05,2025-10,West,Groceries,Coffee,1,215.81,215.81,164.47,51.34,23.8
2025-10-05,2025-10,East,Apparel,Jacket,8,566.06,4528.48,3596.41,932.07,20.6
2025-10-06,2025-10,West,Apparel,Jacket,4,569.98,2279.92,1699.72,580.2,25.4
2025-10-06,2025-10,West,Groceries,Snacks,9,938.61,8447.49,5551.05,2896.44,34.3
2025-10-06,2025-10,East,Groceries,Tea,9,126.36,1137.24,853.82,283.42,24.9
2025-10-07,2025-10,West,Furniture,Desk,7,411.62,2881.34,1682.74,1198.6,41.6
2025-10-08,2025-10,West,Apparel,Sneakers,3,435.57,1306.71,995.13,311.58,23.8
2025-10-08,2025-10,South,Apparel,T-Shirt,8,531.97,4255.76,2472.2,1783.56,41.9
2025-10-08,2025-10,North,Electronics,Phone,6,956.83,5740.98,3454.18,2286.8,39.8
2025-10-09,2025-10,South,Apparel,Jacket,2,458.86,917.72,600.52,317.2,34.6
2025-10-09,2025-10,South,Groceries,Coffee,7,825.13,5775.91,3934.7,1841.21,31.9
2025-10-09,2025-10,East,Furniture,Desk,3,429.62,1288.86,725.43,563.43,43.7
2025-10-10,2025-10,West,Furniture,Desk,1,80.73,80.73,44.51,36.22,44.9
2025-10-10,2025-10,East,Electronics,Monitor,9,383.13,3448.17,2458.93,989.24,28.7
2025-10-11,2025-10,East,Furniture,Chair,8,182.08,1456.64,964.9,491.74,33.8
2025-10-11,2025-10,East,Furniture,Bookshelf,7,137.63,963.41,612.37,351.04,36.4
2025-10-11,2025-10,North,Apparel,Jacket,11,493.14,5424.54,3318,2106.54,38.8
2025-10-12,2025-10,West,Furniture,Desk,9,796.72,7170.48,4275.7,2894.78,40.4
2025-10-12,2025-10,North,Furniture,Desk,5,213.83,1069.15,728.83,340.32,31.8
2025-10-12,2025-10,West,Electronics,Monitor,2,897.17,1794.34,1280.54,513.8,28.6
2025-10-13,2025-10,East,Electronics,Monitor,10,840.56,8405.6,5769.4,2636.2,31.4
2025-10-13,2025-10,South,Apparel,T-Shirt,10,140.84,1408.4,795.77,612.63,43.5
2025-10-13,2025-10,East,Electronics,Headphones,3,520.1,1560.3,1064.35,495.95,31.8
2025-10-14,2025-10,West,Apparel,Sneakers,4,90.1,360.4,229.94,130.46,36.2
2025-10-14,2025-10,North,Furniture,Desk,5,615.44,3077.2,2422.85,654.35,21.3
2025-10-14,2025-10,East,Electronics,Phone,2,711.35,1422.7,1043.82,378.88,26.6
2025-10-15,2025-10,North,Groceries,Coffee,6,812.64,4875.84,2932.85,1942.99,39.8
2025-10-15,2025-10,North,Electronics,Phone,1,427.95,427.95,318,109.95,25.7
2025-10-16,2025-10,West,Apparel,Jacket,5,197.27,986.35,694.24,292.11,29.6
2025-10-16,2025-10,East,Apparel,Sneakers,6,668.19,4009.14,2515.69,1493.45,37.3
2025-10-17,2025-10,West,Groceries,Snacks,7,354.44,2481.08,1976.07,505.01,20.4
2025-10-17,2025-10,East,Furniture,Desk,7,626.92,4388.44,2450.68,1937.76,44.2
2025-10-17,2025-10,West,Electronics,Laptop,11,330.93,3640.23,2019.64,1620.59,44.5
2025-10-18,2025-10,South,Apparel,Jacket,1,371.43,371.43,220.69,150.74,40.6
2025-10-18,2025-10,North,Groceries,Coffee,11,489.1,5380.1,3886.87,1493.23,27.8
2025-10-19,2025-10,South,Electronics,Monitor,2,586.83,1173.66,759.19,414.47,35.3
2025-10-19,2025-10,South,Apparel,Sneakers,5,109.22,546.1,372.64,173.46,31.8
2025-10-20,2025-10,South,Furniture,Desk,8,512.67,4101.36,2438.19,1663.17,40.6
2025-10-21,2025-10,East,Electronics,Headphones,7,873.52,6114.64,3998.58,2116.06,34.6
2025-10-21,2025-10,West,Furniture,Chair,5,53.06,265.3,149.8,115.5,43.5
2025-10-22,2025-10,North,Electronics,Monitor,10,811.51,8115.1,5286.83,2828.27,34.9
2025-10-22,2025-10,North,Groceries,Tea,4,724.68,2898.72,1743.91,1154.81,39.8
2025-10-22,2025-10,West,Apparel,Jacket,10,634.1,6341,4139.76,2201.24,34.7
2025-10-23,2025-10,South,Furniture,Desk,6,224.42,1346.52,956.67,389.85,29
2025-10-23,2025-10,West,Furniture,Desk,4,548.11,2192.44,1726.44,466,21.3
2025-10-24,2025-10,North,Electronics,Headphones,6,991.07,5946.42,4133.48,1812.94,30.5
2025-10-24,2025-10,North,Groceries,Coffee,2,921.33,1842.66,1202.8,639.86,34.7
2025-10-25,2025-10,South,Furniture,Desk,7,495.13,3465.91,2133.61,1332.3,38.4
2025-10-25,2025-10,West,Groceries,Tea,8,794.76,6358.08,4078.4,2279.68,35.9
2025-10-25,2025-10,East,Groceries,Coffee,3,997.96,2993.88,1701.32,1292.56,43.2
2025-10-26,2025-10,North,Furniture,Chair,10,954.19,9541.9,5988.09,3553.81,37.2
2025-10-26,2025-10,East,Groceries,Coffee,5,74.17,370.85,207.97,162.88,43.9
2025-10-27,2025-10,North,Electronics,Laptop,11,826.99,9096.89,5706.5,3390.39,37.3
2025-10-27,2025-10,West,Groceries,Coffee,10,296.13,2961.3,2325.61,635.69,21.5
2025-10-28,2025-10,South,Electronics,Laptop,4,864.19,3456.76,2111.43,1345.33,38.9
2025-10-29,2025-10,East,Furniture,Desk,3,425.88,1277.64,826.61,451.03,35.3
2025-10-30,2025-10,South,Apparel,Jacket,3,690.9,2072.7,1481.66,591.04,28.5
2025-10-31,2025-10,North,Furniture,Bookshelf,7,419.63,2937.41,2121.35,816.06,27.8
2025-10-31,2025-10,South,Furniture,Desk,6,877.05,5262.3,4160.89,1101.41,20.9
2025-11-01,2025-11,East,Electronics,Monitor,3,520.18,1560.54,1178.82,381.72,24.5
2025-11-01,2025-11,North,Groceries,Coffee,7,962.55,6737.85,4622.56,2115.29,31.4
2025-11-02,2025-11,North,Groceries,Coffee,7,640.46,4483.22,3139.66,1343.56,30
2025-11-02,2025-11,West,Furniture,Bookshelf,5,326.38,1631.9,1219.45,412.45,25.3
2025-11-03,2025-11,West,Apparel,T-Shirt,8,158,1264,815.8,448.2,35.5
2025-11-03,2025-11,North,Furniture,Bookshelf,9,507.74,4569.66,2756.11,1813.55,39.7
2025-11-04,2025-11,North,Groceries,Snacks,4,151.55,606.2,342.27,263.93,43.5
2025-11-04,2025-11,East,Electronics,Monitor,1,268,268,198.62,69.38,25.9
2025-11-04,2025-11,East,Groceries,Coffee,7,324.88,2274.16,1488.93,785.23,34.5
2025-11-05,2025-11,South,Furniture,Desk,2,174.87,349.74,216.79,132.95,38
2025-11-05,2025-11,North,Furniture,Chair,8,839.34,6714.72,4328.6,2386.12,35.5
2025-11-06,2025-11,East,Furniture,Bookshelf,7,806.46,5645.22,3891.74,1753.48,31.1
2025-11-06,2025-11,West,Electronics,Phone,6,857.07,5142.42,3753.42,1389,27
2025-11-07,2025-11,North,Groceries,Coffee,9,136.93,1232.37,934.77,297.6,24.1
2025-11-07,2025-11,West,Furniture,Desk,7,603.15,4222.05,2854.3,1367.75,32.4
2025-11-07,2025-11,East,Electronics,Laptop,6,926.33,5557.98,3475.15,2082.83,37.5
2025-11-08,2025-11,South,Apparel,T-Shirt,11,544.11,5985.21,3414.36,2570.85,43
2025-11-08,2025-11,North,Groceries,Snacks,2,636.9,1273.8,889.65,384.15,30.2
2025-11-08,2025-11,South,Furniture,Chair,4,140.33,561.32,375.17,186.15,33.2
2025-11-09,2025-11,West,Apparel,Jacket,5,571.66,2858.3,1831.47,1026.83,35.9
2025-11-10,2025-11,East,Electronics,Monitor,6,785.32,4711.92,3593.93,1117.99,23.7
2025-11-11,2025-11,North,Groceries,Coffee,7,368.4,2578.8,1784.25,794.55,30.8
2025-11-12,2025-11,North,Furniture,Desk,11,177.85,1956.35,1080.93,875.42,44.7
2025-11-12,2025-11,East,Electronics,Laptop,8,611.25,4890,2694.99,2195.01,44.9
2025-11-12,2025-11,West,Apparel,T-Shirt,8,249.02,1992.16,1507.62,484.54,24.3
2025-11-13,2025-11,North,Furniture,Bookshelf,3,684.89,2054.67,1307.73,746.94,36.4
2025-11-13,2025-11,South,Groceries,Tea,5,426.63,2133.15,1577.28,555.87,26.1
2025-11-14,2025-11,North,Groceries,Tea,11,774.07,8514.77,5682.84,2831.93,33.3
2025-11-14,2025-11,West,Furniture,Chair,1,216.02,216.02,164.96,51.06,23.6
2025-11-14,2025-11,North,Groceries,Snacks,5,145.56,727.8,455.88,271.92,37.4
2025-11-15,2025-11,North,Apparel,T-Shirt,8,260.54,2084.32,1593.67,490.65,23.5
2025-11-15,2025-11,South,Apparel,Sneakers,7,773.02,5411.14,3795.75,1615.39,29.9
2025-11-15,2025-11,West,Electronics,Monitor,2,999.22,1998.44,1351.77,646.67,32.4
2025-11-16,2025-11,South,Groceries,Snacks,3,460.85,1382.55,1084.36,298.19,21.6
2025-11-16,2025-11,West,Groceries,Tea,7,551.03,3857.21,2125.63,1731.58,44.9
2025-11-16,2025-11,East,Furniture,Desk,1,955.38,955.38,702.66,252.72,26.5
2025-11-17,2025-11,North,Groceries,Coffee,10,20.44,204.4,151.51,52.89,25.9
2025-11-17,2025-11,North,Electronics,Phone,11,63.54,698.94,503.25,195.69,28
2025-11-17,2025-11,North,Electronics,Monitor,4,22.14,88.56,55.51,33.05,37.3
2025-11-18,2025-11,South,Apparel,T-Shirt,6,743.94,4463.64,2533.7,1929.94,43.2
2025-11-18,2025-11,South,Groceries,Tea,6,522.26,3133.56,2438.02,695.54,22.2
2025-11-19,2025-11,East,Furniture,Desk,10,705.32,7053.2,5536.59,1516.61,21.5
2025-11-19,2025-11,South,Furniture,Chair,6,786.15,4716.9,3112.27,1604.63,34
2025-11-19,2025-11,South,Apparel,T-Shirt,2,79.82,159.64,118.57,41.07,25.7
2025-11-20,2025-11,North,Apparel,Sneakers,2,584.1,1168.2,810.12,358.08,30.7
2025-11-20,2025-11,North,Furniture,Bookshelf,2,689.92,1379.84,1094.08,285.76,20.7
2025-11-21,2025-11,South,Electronics,Laptop,2,407.54,815.08,520.39,294.69,36.2
2025-11-21,2025-11,West,Apparel,Jacket,3,436.33,1308.99,810.56,498.43,38.1
2025-11-22,2025-11,North,Electronics,Laptop,6,496.58,2979.48,1951.68,1027.8,34.5
2025-11-22,2025-11,North,Apparel,T-Shirt,7,330.11,2310.77,1821.28,489.49,21.2
2025-11-23,2025-11,North,Furniture,Desk,3,255.76,767.28,535.4,231.88,30.2
2025-11-23,2025-11,South,Apparel,Jacket,7,568.17,3977.19,2350.63,1626.56,40.9
2025-11-23,2025-11,North,Apparel,T-Shirt,7,827,5789,3392.11,2396.89,41.4
2025-11-24,2025-11,East,Groceries,Snacks,6,582.23,3493.38,2479.38,1014,29
2025-11-24,2025-11,South,Apparel,Jacket,8,812.73,6501.84,4588.97,1912.87,29.4
2025-11-25,2025-11,North,Electronics,Phone,6,894.89,5369.34,3811.64,1557.7,29
2025-11-26,2025-11,South,Groceries,Snacks,7,446.57,3125.99,2203.48,922.51,29.5
2025-11-26,2025-11,East,Furniture,Bookshelf,7,347.37,2431.59,1564.19,867.4,35.7
2025-11-26,2025-11,North,Furniture,Bookshelf,11,768.75,8456.25,6150.98,2305.27,27.3
2025-11-27,2025-11,South,Apparel,Sneakers,3,607.92,1823.76,1285.38,538.38,29.5
2025-11-27,2025-11,West,Groceries,Tea,3,648.2,1944.6,1387.18,557.42,28.7
2025-11-28,2025-11,West,Electronics,Laptop,2,569.41,1138.82,878.85,259.97,22.8
2025-11-28,2025-11,South,Electronics,Monitor,10,567.54,5675.4,4085.28,1590.12,28
2025-11-29,2025-11,South,Furniture,Desk,2,494.05,988.1,618.95,369.15,37.4
2025-11-30,2025-11,South,Furniture,Desk,6,508.66,3051.96,2273.48,778.48,25.5
2025-11-30,2025-11,North,Electronics,Phone,5,585.29,2926.45,1652.58,1273.87,43.5
2025-11-30,2025-11,North,Groceries,Snacks,3,957.86,2873.58,2288.37,585.21,20.4
2025-12-01,2025-12,East,Groceries,Tea,4,672.9,2691.6,1992.68,698.92,26
2025-12-01,2025-12,North,Apparel,Jacket,8,291.57,2332.56,1789.87,542.69,23.3
2025-12-02,2025-12,South,Furniture,Bookshelf,2,819.02,1638.04,1002.56,635.48,38.8
2025-12-02,2025-12,West,Apparel,T-Shirt,7,903.65,6325.55,4865.11,1460.44,23.1
2025-12-02,2025-12,East,Furniture,Chair,7,257.79,1804.53,999.64,804.89,44.6
2025-12-03,2025-12,South,Electronics,Laptop,1,654.7,654.7,473.31,181.39,27.7
2025-12-04,2025-12,South,Groceries,Snacks,10,779.39,7793.9,5789.62,2004.28,25.7
2025-12-04,2025-12,East,Apparel,T-Shirt,1,324.25,324.25,180.87,143.38,44.2
2025-12-04,2025-12,South,Furniture,Bookshelf,7,11.97,83.79,48.26,35.53,42.4
2025-12-05,2025-12,South,Furniture,Chair,10,684.05,6840.5,5354.72,1485.78,21.7
2025-12-05,2025-12,West,Apparel,T-Shirt,8,913.8,7310.4,5510.43,1799.97,24.6
2025-12-05,2025-12,North,Apparel,Sneakers,6,674.16,4044.96,2535.03,1509.93,37.3
2025-12-06,2025-12,South,Groceries,Coffee,6,786.72,4720.32,3434.19,1286.13,27.2
2025-12-07,2025-12,East,Electronics,Headphones,9,446.12,4015.08,2633.99,1381.09,34.4
2025-12-08,2025-12,South,Groceries,Coffee,6,110.05,660.3,494.84,165.46,25.1
2025-12-08,2025-12,West,Groceries,Coffee,9,199.6,1796.4,1350.38,446.02,24.8
2025-12-08,2025-12,East,Electronics,Headphones,4,222.55,890.2,648.11,242.09,27.2
2025-12-09,2025-12,East,Groceries,Coffee,2,905.26,1810.52,1209.61,600.91,33.2
2025-12-10,2025-12,North,Furniture,Bookshelf,4,29.69,118.76,71.8,46.96,39.5
2025-12-11,2025-12,North,Groceries,Snacks,9,997.86,8980.74,6218.75,2761.99,30.8
2025-12-11,2025-12,East,Apparel,Jacket,4,581.08,2324.32,1432.93,891.39,38.4
2025-12-12,2025-12,East,Furniture,Bookshelf,4,404.03,1616.12,897.36,718.76,44.5
2025-12-12,2025-12,East,Electronics,Phone,4,128.03,512.12,339.07,173.05,33.8
2025-12-12,2025-12,South,Electronics,Monitor,3,993.97,2981.91,1982.32,999.59,33.5
2025-12-13,2025-12,South,Groceries,Coffee,9,339.58,3056.22,2088.23,967.99,31.7
2025-12-13,2025-12,West,Electronics,Laptop,9,626.46,5638.14,3503.64,2134.5,37.9
2025-12-13,2025-12,South,Apparel,Sneakers,7,681.88,4773.16,2696.93,2076.23,43.5
2025-12-14,2025-12,North,Groceries,Snacks,1,177.81,177.81,119.95,57.86,32.5
2025-12-14,2025-12,West,Electronics,Phone,7,98.61,690.27,546.8,143.47,20.8
2025-12-14,2025-12,West,Apparel,T-Shirt,4,663.09,2652.36,1528.64,1123.72,42.4
2025-12-15,2025-12,North,Furniture,Bookshelf,10,307.37,3073.7,2207.42,866.28,28.2
2025-12-15,2025-12,East,Electronics,Laptop,9,534.3,4808.7,3070.43,1738.27,36.1
2025-12-15,2025-12,South,Apparel,Jacket,6,756.98,4541.88,3486.89,1054.99,23.2
2025-12-16,2025-12,North,Electronics,Phone,3,250.89,752.67,518.09,234.58,31.2
2025-12-17,2025-12,South,Groceries,Snacks,8,352.16,2817.28,2137.62,679.66,24.1
2025-12-17,2025-12,East,Apparel,T-Shirt,11,772.9,8501.9,4931.55,3570.35,42
2025-12-17,2025-12,North,Groceries,Tea,6,534.59,3207.54,2158.38,1049.16,32.7
2025-12-18,2025-12,West,Electronics,Phone,5,362.35,1811.75,1027.69,784.06,43.3
2025-12-18,2025-12,West,Furniture,Chair,7,110.04,770.28,535.8,234.48,30.4
2025-12-19,2025-12,West,Furniture,Chair,2,599.71,1199.42,921.75,277.67,23.2
2025-12-19,2025-12,West,Furniture,Bookshelf,11,389.66,4286.26,2730.54,1555.72,36.3
2025-12-19,2025-12,North,Apparel,Sneakers,11,94.51,1039.61,785.7,253.91,24.4
2025-12-20,2025-12,South,Apparel,T-Shirt,5,986.43,4932.15,3284.79,1647.36,33.4
2025-12-20,2025-12,West,Electronics,Headphones,6,638.46,3830.76,2285.6,1545.16,40.3
2025-12-20,2025-12,West,Apparel,Sneakers,9,235.35,2118.15,1430.94,687.21,32.4
2025-12-21,2025-12,North,Groceries,Tea,9,408.28,3674.52,2377.78,1296.74,35.3
2025-12-22,2025-12,South,Electronics,Headphones,4,407.97,1631.88,1224.41,407.47,25
2025-12-22,2025-12,West,Groceries,Tea,2,16.91,33.82,20.27,13.55,40.1
2025-12-23,2025-12,North,Apparel,Sneakers,6,226.05,1356.3,813.06,543.24,40.1
2025-12-23,2025-12,North,Groceries,Snacks,10,841.03,8410.3,6394.43,2015.87,24
2025-12-23,2025-12,West,Furniture,Desk,1,715.45,715.45,402.44,313.01,43.8
2025-12-24,2025-12,South,Groceries,Tea,5,215.24,1076.2,745.49,330.71,30.7
2025-12-24,2025-12,South,Electronics,Monitor,3,496.09,1488.27,1076.88,411.39,27.6
2025-12-24,2025-12,East,Groceries,Coffee,4,361.84,1447.36,949.42,497.94,34.4
2025-12-25,2025-12,East,Apparel,Jacket,8,93.66,749.28,546.06,203.22,27.1
2025-12-25,2025-12,West,Apparel,Sneakers,8,834.53,6676.24,4306.89,2369.35,35.5
2025-12-26,2025-12,North,Electronics,Laptop,4,303.03,1212.12,691.47,520.65,43
2025-12-27,2025-12,South,Groceries,Coffee,4,521.45,2085.8,1420.21,665.59,31.9
2025-12-28,2025-12,West,Electronics,Monitor,9,587.25,5285.25,3710.89,1574.36,29.8
2025-12-29,2025-12,South,Apparel,T-Shirt,9,287.57,2588.13,1897.24,690.89,26.7
2025-12-30,2025-12,North,Electronics,Laptop,7,848.15,5937.05,3801.17,2135.88,36
2025-12-30,2025-12,West,Apparel,T-Shirt,4,61.13,244.52,151.21,93.31,38.2
